fecha,dato
1989-01-01,0.3631937394289808
1989-01-15,0.32866572263128213
1989-02-01,0.27449492071866266
1989-02-15,0.24371064623794525
1989-03-01,0.21653951960681184
1989-03-15,0.2046492252551384
1989-04-01,0.19234693236693867
1989-04-15,0.19158506479780324
1989-05-01,0.18778038949566755
1989-05-15,0.18311656844826052
1989-06-01,0.17834447794527142
1989-06-15,0.17336361881326146
1989-07-01,0.16840024842824985
1989-07-15,0.16781858128073823
1989-08-01,0.16723982644685775
1989-08-15,0.1697345415086129
1989-09-01,0.16959009137827863
1989-09-15,0.17632329608990993
1989-10-01,0.18193209924034792
1989-10-15,0.1806586679850677
1989-11-01,0.18062763998350806
1989-11-15,0.18347888675673585
1989-12-01,0.18647198794544306
1989-12-15,0.20740495380859136
1990-01-01,0.22279478806271058
1990-01-15,0.22670989433193567
1990-02-01,0.2317349610202779
1990-02-15,0.23970433744052277
1990-03-01,0.24350770696251356
1990-03-15,0.2445395404454196
1990-04-01,0.2414672574303589
1990-04-15,0.2472196966891278
1990-05-01,0.2474460148775659
1990-05-15,0.2502924577450425
1990-06-01,0.258342196283015
1990-06-15,0.2637786387323575
1990-07-01,0.26855654512530047
1990-07-15,0.27412412121170604
1990-08-01,0.27948909154518264
1990-08-15,0.28211841869751586
1990-09-01,0.28664530279897393
1990-09-15,0.28686811985325944
1990-10-01,0.28571839475586414
1990-10-15,0.2867453094373371
1990-11-01,0.2913281419897549
1990-11-15,0.3128097028176864
1990-12-01,0.3073372076689058
1990-12-15,0.2914476547637197
1991-01-01,0.27375494962858693
1991-01-15,0.26841508751225884
1991-02-01,0.2663050144714647
1991-02-15,0.26295440197819087
1991-03-01,0.261185121753452
1991-03-15,0.259691674950574
1991-04-01,0.25759588923209664
1991-04-15,0.2515216700980638
1991-05-01,0.24717113751783626
1991-05-15,0.24301245397344462
1991-06-01,0.2342383888595747
1991-06-15,0.22785368906117354
1991-07-01,0.22229217592065287
1991-07-15,0.21706874478610705
1991-08-01,0.20912671476437827
1991-08-15,0.20604586790375468
1991-09-01,0.20355310631153478
1991-09-15,0.20139636844727882
1991-10-01,0.1981372974805835
1991-10-15,0.2002903564170717
1991-11-01,0.20345513185586572
1991-11-15,0.19110365884065628
1991-12-01,0.18932789981293996
1991-12-15,0.18658109149427027
1992-01-01,0.17991866031298365
1992-01-15,0.17903306657301576
1992-02-01,0.17441551768871766
1992-02-15,0.17153764766452562
1992-03-01,0.16868985623874289
1992-03-15,0.1678096010541037
1992-04-01,0.16667885237612
1992-04-15,0.16620977311829366
1992-05-01,0.16455111279560364
1992-05-15,0.1609949859895703
1992-06-01,0.15815442308201821
1992-06-15,0.1588086724644513
1992-07-01,0.15629490718407535
1992-07-15,0.1548772195446002
1992-08-01,0.15440521143226427
1992-08-15,0.15489036017922264
1992-09-01,0.15380991323155513
1992-09-15,0.15260036652637488
1992-10-01,0.1504382942569098
1992-10-15,0.14588617954159133
1992-11-01,0.13436653263620202
1992-11-15,0.12498262471864452
1992-12-01,0.12159267962793718
1992-12-15,0.11719085232942983
1993-01-01,0.11483251049345689
1993-01-15,0.11155841531089838
1993-02-01,0.10997900834200158
1993-02-15,0.108311296983709
1993-03-01,0.10530517227052227
1993-03-15,0.1034351465424892
1993-04-01,0.10111302560464863
1993-04-15,0.10073268086925369
1993-05-01,0.099918197277576
1993-05-15,0.1000081523970755
1993-06-01,0.09886763701206092
1993-06-15,0.09852555479840408
1993-07-01,0.09737360460807709
1993-07-15,0.09672602149710952
1993-08-01,0.0964059732064233
1993-08-15,0.09596783145701293
1993-09-01,0.09528630012522243
1993-09-15,0.09427909722856276
1993-10-01,0.09227140057381655
1993-10-15,0.09053280413941245
1993-11-01,0.0886642787029781
1993-11-15,0.08570617812864811
1993-12-01,0.08036660191047784
1993-12-15,0.07981866109302249
1994-01-01,0.07595646820600965
1994-01-15,0.0740094887024414
1994-02-01,0.07201449909626922
1994-02-15,0.07149332248963569
1994-03-01,0.07129965008951644
1994-03-15,0.07074598760260908
1994-04-01,0.07051581455638178
1994-04-15,0.06967988746991671
1994-05-01,0.06949297614366134
1994-05-15,0.06881979760577184
1994-06-01,0.06867703946912673
1994-06-15,0.06834883763896471
1994-07-01,0.06835219863111042
1994-07-15,0.06788539787631409
1994-08-01,0.06748560813466953
1994-08-15,0.06728290823698102
1994-09-01,0.06706834139257345
1994-09-15,0.06707641964609401
1994-10-01,0.06799785422598226
1994-10-15,0.06861135706856158
1994-11-01,0.06911746770895011
1994-11-15,0.06948128822386868
1994-12-01,0.06997548616323201
1994-12-15,0.07105259838046307
1995-01-01,0.09175287152478795
1995-01-15,0.1127485211527588
1995-02-01,0.13372338029543251
1995-02-15,0.15245537652497276
1995-03-01,0.18489843238957304
1995-03-15,0.22366175647599196
1995-04-01,0.28134474476690574
1995-04-15,0.30646190889719027
1995-05-01,0.33140194107615195
1995-05-15,0.3516059177166846
1995-06-01,0.37021036553558573
1995-06-15,0.3841941452105282
1995-07-01,0.39480233998786285
1995-07-15,0.40334299733299095
1995-08-01,0.4121863199098117
1995-08-15,0.4191646777263922
1995-09-01,0.4299476003124145
1995-09-15,0.4395798475520114
1995-10-01,0.4509630126944304
1995-10-15,0.4623116633208877
1995-11-01,0.4778742943451004
1995-11-15,0.49135042507195603
1995-12-01,0.5083035992368943
1995-12-15,0.530955919824496
1996-01-01,0.5246415145073591
1996-01-15,0.5098904852167248
1996-02-01,0.49578359524572857
1996-02-15,0.48326519186677697
1996-03-01,0.45398157931542116
1996-03-15,0.4216008176592667
1996-04-01,0.3779102421543912
1996-04-15,0.36083433721862535
1996-05-01,0.3444092357533448
1996-05-15,0.3322949350603839
1996-06-01,0.32193994701407025
1996-06-15,0.3145943768834243
1996-07-01,0.3110018365369773
1996-07-15,0.3095580061176779
1996-08-01,0.3071077353803444
1996-08-15,0.3049746606950321
1996-09-01,0.30224166494251836
1996-09-15,0.2978090889619738
1996-10-01,0.2927348313120759
1996-10-15,0.28671299050560806
1996-11-01,0.28052654342023065
1996-11-15,0.2749983567134562
1996-12-01,0.28453826390269366
1996-12-15,0.2697073521745361
1997-01-01,0.26586515236942154
1997-01-15,0.2630091652313531
1997-02-01,0.2589551275016839
1997-02-15,0.25379318414310204
1997-03-01,0.2486494429510151
1997-03-15,0.24058588935099
1997-04-01,0.226026804941589
1997-04-15,0.22052359308914515
1997-05-01,0.21490373681020625
1997-05-15,0.20978260707151275
1997-06-01,0.20529545058518495
1997-06-15,0.2017008615964766
1997-07-01,0.19868226252113086
1997-07-15,0.19524648609757866
1997-08-01,0.19251450962888295
1997-08-15,0.19100612387270433
1997-09-01,0.18901344342058524
1997-09-15,0.18623177157894877
1997-10-01,0.18352947854869828
1997-10-15,0.1811744595799163
1997-11-01,0.1791973628301049
1997-11-15,0.17628221741032268
1997-12-01,0.15804675804679613
1997-12-15,0.15632667616513896
1998-01-01,0.15338817093014567
1998-01-15,0.15206148052328783
1998-02-01,0.15422827993439214
1998-02-15,0.15280739431784007
1998-03-01,0.15317397929569387
1998-03-15,0.15218343915252386
1998-04-01,0.15133480316873893
1998-04-15,0.1507349669314706
1998-05-01,0.14964251767303294
1998-05-15,0.14976788810185915
1998-06-01,0.15288373852969128
1998-06-15,0.15324783759775507
1998-07-01,0.15398195487653155
1998-07-15,0.15428239181518766
1998-08-01,0.15470644500635844
1998-08-15,0.15520432552386754
1998-09-01,0.15613631019872543
1998-09-15,0.1623523107742908
1998-10-01,0.16591222784047832
1998-10-15,0.16716256583605738
1998-11-01,0.17010215705896314
1998-11-15,0.17800425962024513
1998-12-01,0.18555469953172277
1998-12-15,0.18662462962295612
1999-01-01,0.18986350254444972
1999-01-15,0.19043475688071387
1999-02-01,0.18585329364687087
1999-02-15,0.18493201825066197
1999-03-01,0.18240244799411975
1999-03-15,0.18270588010325084
1999-04-01,0.18221298789891738
1999-04-15,0.1824627486660544
1999-05-01,0.18076750286577803
1999-05-15,0.17934672163848542
1999-06-01,0.17481749034869343
1999-06-15,0.17305681925891814
1999-07-01,0.17122822335311216
1999-07-15,0.1695877440951108
1999-08-01,0.1671751578873748
1999-08-15,0.164413619556655
1999-09-01,0.16148861241564716
1999-09-15,0.15507392431093048
1999-10-01,0.15039413163821158
1999-10-15,0.14788101019159816
1999-11-01,0.1437181511994685
1999-11-15,0.13468861215790895
1999-12-01,0.12469684822618432
1999-12-15,0.12169405872046446
2000-01-01,0.1120569590914311
2000-01-15,0.10841854546139329
2000-02-01,0.10615974763656921
2000-02-15,0.10429441906048931
2000-03-01,0.10254049138541821
2000-03-15,0.09971776636121743
2000-04-01,0.0983354300582655
2000-04-15,0.09630970104901015
2000-05-01,0.09536692199734786
2000-05-15,0.09430732483880133
2000-06-01,0.09435122793466388
2000-06-15,0.09390690972421423
2000-07-01,0.09192310256709724
2000-07-15,0.09044948446081857
2000-08-01,0.08990121841596843
2000-08-15,0.09217631183219477
2000-09-01,0.08950465613920833
2000-09-15,0.08748339213750156
2000-10-01,0.08822616300171737
2000-10-15,0.08995564620597163
2000-11-01,0.08924950445885971
2000-11-15,0.08819910046362467
2000-12-01,0.09048397139751896
2000-12-15,0.08870782308696712
2001-01-01,0.08369739398956089
2001-01-15,0.07855361845487918
2001-02-01,0.07189774044157082
2001-02-15,0.0699123169384841
2001-03-01,0.07013821747971383
2001-03-15,0.07334263820145859
2001-04-01,0.07129467585440885
2001-04-15,0.07081831943307226
2001-05-01,0.0693794802965737
2001-05-15,0.06965504738742023
2001-06-01,0.0667796684243247
2001-06-15,0.06469146555091676
2001-07-01,0.05869153192050458
2001-07-15,0.058984584046014144
2001-08-01,0.05988460510740379
2001-08-15,0.05869010468543512
2001-09-01,0.061054614337557434
2001-09-15,0.06173478361575224
2001-10-01,0.059716395727170246
2001-10-15,0.0580873402341846
2001-11-01,0.0553120136976506
2001-11-15,0.05244197644339765
2001-12-01,0.04654313179844771
2001-12-15,0.041535766516876516
2002-01-01,0.04615607092896834
2002-01-15,0.04957291587283574
2002-02-01,0.04820955641773983
2002-02-15,0.04755753483570424
2002-03-01,0.04703737471631908
2002-03-15,0.04619578079795428
2002-04-01,0.04935075864295535
2002-04-15,0.04475472134574354
2002-05-01,0.047363087037910256
2002-05-15,0.04617450821588487
2002-06-01,0.04871809562011409
2002-06-15,0.05006429333655249
2002-07-01,0.055204999679938194
2002-07-15,0.05509028745299971
2002-08-01,0.054061914674363054
2002-08-15,0.051790470429699864
2002-09-01,0.049908103845372365
2002-09-15,0.049044601886914396
2002-10-01,0.049982542842489375
2002-10-15,0.04875740110217874
2002-11-01,0.052229400243013036
2002-11-15,0.055525944197697186
2002-12-01,0.056275006413309514
2002-12-15,0.05773762297112395
2003-01-01,0.05341522612948224
2003-01-15,0.04973024002000859
2003-02-01,0.05404420041854663
2003-02-15,0.05629572785160519
2003-03-01,0.057400192827676166
2003-03-15,0.055454534011526
2003-04-01,0.050837904483922
2003-04-15,0.05412621062645728
2003-05-01,0.04691537510357313
2003-05-15,0.04700049365688841
2003-06-01,0.04313523092707294
2003-06-15,0.04234999999999611
2003-07-01,0.0418855487865859
2003-07-15,0.04064659599717335
2003-08-01,0.03995941388881774
2003-08-15,0.04088668971821474
2003-09-01,0.040675888116586956
2003-09-15,0.040064007586076755
2003-10-01,0.03947588623857423
2003-10-15,0.03971797191519566
2003-11-01,0.04051333176948835
2003-11-15,0.0391411557167034
2003-12-01,0.03911119754946757
2003-12-15,0.04042807337846521
2004-01-01,0.04056186410324614
2004-01-15,0.04346774271586651
2004-02-01,0.04524856273249345
2004-02-15,0.045440083301994116
2004-03-01,0.0432544560540955
2004-03-15,0.041372109508210686
2004-04-01,0.04122368446258129
2004-04-15,0.04296845087678425
2004-05-01,0.04337713016984046
2004-05-15,0.04234749716786346
2004-06-01,0.043517922816182164
2004-06-15,0.043804864009219235
2004-07-01,0.04446723668571084
2004-07-15,0.045297302477113055
2004-08-01,0.0473771808999055
2004-08-15,0.049007722486856586
2004-09-01,0.049831361930552376
2004-09-15,0.05137994567591231
2004-10-01,0.053820874885162295
2004-10-15,0.05420359213475434
2004-11-01,0.05372122077459096
2004-11-15,0.054793235727209844
2004-12-01,0.054034831597371547
2004-12-15,0.04978718637992441
2005-01-01,0.04721413353924242
2005-01-15,0.043687924846755655
2005-02-01,0.04213426020078326
2005-02-15,0.04325291426885247
2005-03-01,0.04343103321304409
2005-03-15,0.04427253410356058
2005-04-01,0.04512924293992526
2005-04-15,0.04687915859803349
2005-05-01,0.0463916576081973
2005-05-15,0.045573024600971124
2005-06-01,0.043092580493771404
2005-06-15,0.04353820277386311
2005-07-01,0.04490515128988859
2005-07-15,0.04441612731707156
2005-08-01,0.04120660840023094
2005-08-15,0.037773106567299264
2005-09-01,0.035746606334836395
2005-09-15,0.03445223298165612
2005-10-01,0.031085428761435274
2005-10-15,0.02992051102618909
2005-11-01,0.030211453430328605
2005-11-15,0.028071953832879082
2005-12-01,0.030781933925824845
2005-12-15,0.03585845114252639
2006-01-01,0.03829821257239896
2006-01-15,0.0404019761160086
2006-02-01,0.03935743684360293
2006-02-15,0.03561641413695038
2006-03-01,0.03395677106308814
2006-03-15,0.03429170410301774
2006-04-01,0.033736445571042495
2006-04-15,0.030183485434254864
2006-05-01,0.029465621973765233
2006-05-15,0.030461324336463536
2006-06-01,0.03271992660291745
2006-06-15,0.0309676055593755
2006-07-01,0.030406829679590963
2006-07-15,0.030853090136667483
2006-08-01,0.033164048452306805
2006-08-15,0.03616148153344034
2006-09-01,0.038680646570560695
2006-09-15,0.04318098464869191
2006-10-01,0.04416340547183828
2006-10-15,0.04169098495605161
2006-11-01,0.040064033228043305
2006-11-15,0.04174090539536501
2006-12-01,0.041439129011695996
2006-12-15,0.039638464245555394
2007-01-01,0.039751871657758286
2007-01-15,0.03986642867512935
2007-02-01,0.04060662439298546
2007-02-15,0.041647105018314035
2007-03-01,0.04206520533450653
2007-03-15,0.042080072220004094
2007-04-01,0.03963422421647045
2007-04-15,0.04021716931037034
2007-05-01,0.03997879199911347
2007-05-15,0.038972807085025485
2007-06-01,0.039063767992142395
2007-06-15,0.04058810463546969
2007-07-01,0.04079510390562291
2007-07-15,0.041978167946723044
2007-08-01,0.04102215807793619
2007-08-15,0.03963001827905721
2007-09-01,0.039864734136961566
2007-09-15,0.03598603751789464
2007-10-01,0.036368948247074595
2007-10-15,0.0384753685724506
2007-11-01,0.03983526769000845
2007-11-15,0.03874829796419332
2007-12-01,0.03678799758496609
2007-12-15,0.03839961691201843
2008-01-01,0.037812394565541974
2008-01-15,0.03627657914405247
2008-02-01,0.03611878849513084
2008-02-15,0.03832664098991456
2008-03-01,0.042438732815303526
2008-03-15,0.04252206603465103
2008-04-01,0.045322020572627686
2008-04-15,0.045648652628479836
2008-05-01,0.04825181725487204
2008-05-15,0.05070019253238289
2008-06-01,0.052828885710050955
2008-06-15,0.0522802840605876
2008-07-01,0.05372469370372612
2008-07-15,0.054170888765407765
2008-08-01,0.05526740715369738
2008-08-15,0.056190018803269126
2008-09-01,0.054248640952621274
2008-09-15,0.055218887865427835
2008-10-01,0.05698430213358918
2008-10-15,0.05861463634606867
2008-11-01,0.061776401590616814
2008-11-15,0.06288016241577132
2008-12-01,0.06561261038473054
2008-12-15,0.06494291257195584
2009-01-01,0.06362396523835878
2009-01-15,0.06202447375094611
2009-02-01,0.06250049471643337
2009-02-15,0.061527776681631785
2009-03-01,0.05975084830967048
2009-03-15,0.061130578616058084
2009-04-01,0.06201914790266638
2009-04-15,0.06144674458996491
2009-05-01,0.060613429557580645
2009-05-15,0.058966327329672774
2009-06-01,0.05737756121939874
2009-06-15,0.05733656854407676
2009-07-01,0.05541565628304013
2009-07-15,0.053301912388273864
2009-08-01,0.05122141593057261
2009-08-15,0.050410777317076105
2009-09-01,0.04995319286075994
2009-09-15,0.04793408680204214
2009-10-01,0.04646732504268236
2009-10-15,0.043533161421848154
2009-11-01,0.0392075596816972
2009-11-15,0.03802132683601944
2009-12-01,0.035955443098624196
2009-12-15,0.035508436613408634
2010-01-01,0.041702698673026006
2010-01-15,0.04744705302905983
2010-02-01,0.04756725346604407
2010-02-15,0.04903236359041174
2010-03-01,0.05057849524529168
2010-03-15,0.04883238155746028
2010-04-01,0.04411526033905022
2010-04-15,0.04130550150362411
2010-05-01,0.039265718490904655
2010-05-15,0.0390519855061775
2010-06-01,0.03720497444834536
2010-06-15,0.03665825474830364
2010-07-01,0.03611352489799824
2010-07-15,0.03662135607939998
2010-08-01,0.03711027957684254
2010-08-15,0.03639898749037429
2010-09-01,0.036490002338641636
2010-09-15,0.0374919623545904
2010-10-01,0.038899002402963845
2010-10-15,0.04159316548335612
2010-11-01,0.043210279391191264
2010-11-15,0.043127055652960156
2010-12-01,0.04249015427972802
2010-12-15,0.045545653804004216
2011-01-01,0.039584658136172735
2011-01-15,0.03606395454545286
2011-02-01,0.03630215224440492
2011-02-15,0.03514644856765914
2011-03-01,0.030937330026879373
2011-03-15,0.029843468877448487
2011-04-01,0.032090842412423104
2011-04-15,0.03513555012882352
2011-05-01,0.03293227603974014
2011-05-15,0.03205051654319058
2011-06-01,0.031930886294055716
2011-06-15,0.03358792476333172
2011-07-01,0.03531683911641026
2011-07-15,0.03562918049313679
2011-08-01,0.03488348849902767
2011-08-15,0.03359849252420832
2011-09-01,0.03162958822492201
2011-09-15,0.031095977378209128
2011-10-01,0.03243702345239696
2011-10-15,0.03148680961845396
2011-11-01,0.03440174092557724
2011-11-15,0.03524459124781698
2011-12-01,0.03847662676324948
2011-12-15,0.03789999999999916
2012-01-01,0.03939145886158024
2012-01-15,0.04154284916535422
2012-02-01,0.040124193933604335
2012-02-15,0.03724185861795015
2012-03-01,0.03723367305421221
2012-03-15,0.03735221772593711
2012-04-01,0.03396106539068744
2012-04-15,0.03426015905439894
2012-05-01,0.03709661304825729
2012-05-15,0.03993960060399404
2012-06-01,0.043023232545574164
2012-06-15,0.04369101712687784
2012-07-01,0.04445948771042607
2012-07-15,0.04392993478606688
2012-08-01,0.044458570889370996
2012-08-15,0.04690014103812001
2012-09-01,0.04729669458347896
2012-09-15,0.048148735117574004
2012-10-01,0.0464475225690848
2012-10-15,0.045454545454545414
2012-11-01,0.04361637855430667
2012-11-15,0.039973927932134945
2012-12-01,0.037575499457952466
2012-12-15,0.03379901724636314
2013-01-01,0.03210718401844059
2013-01-15,0.032973345588234615
2013-02-01,0.03472062763107564
2013-02-15,0.036345014405911646
2013-03-01,0.04124529998756321
2013-03-15,0.04380915957548526
2013-04-01,0.0471993394396748
2013-04-15,0.04580013614442824
2013-05-01,0.04718553413677795
2013-05-15,0.045444492523678326
2013-06-01,0.04243807915891318
2013-06-15,0.03931681178834601
2013-07-01,0.035285034837061025
2013-07-15,0.034158326270580464
2013-08-01,0.035443254655077805
2013-08-15,0.03368942355128768
2013-09-01,0.03459925993924218
2013-09-15,0.03321709711866583
2013-10-01,0.03272025965473446
2013-10-15,0.03447204968944062
2013-11-01,0.03510803189601974
2013-11-15,0.03726812658440948
2013-12-01,0.03860290687911583
2013-12-15,0.04088613021677934
2014-01-01,0.0463136149186234
2014-01-15,0.04335817298780276
2014-02-01,0.04211781893498756
2014-02-15,0.04255181586433632
2014-03-01,0.038940752719787364
2014-03-15,0.036227237753270636
2014-04-01,0.035270926927662094
2014-04-15,0.03467243623828864
2014-05-01,0.03443390585183148
2014-05-15,0.03577965618417789
2014-06-01,0.03710315634489647
2014-06-15,0.037958368241283846
2014-07-01,0.04001141605059866
2014-07-15,0.0414464354776336
2014-08-01,0.040704989851304996
2014-08-15,0.04228351154146304
2014-09-01,0.04214117797718808
2014-09-15,0.042200962189254065
2014-10-01,0.04319823636049014
2014-10-15,0.04275720276921113
2014-11-01,0.04158473001497498
2014-11-15,0.04179104477611961
2014-12-01,0.04191068156504918
2014-12-15,0.039718852128755255
2015-01-01,0.03080754180007128
2015-01-15,0.030496579905836985
2015-02-01,0.03035384724588286
2015-02-15,0.029652270210409615
2015-03-01,0.02972494914654722
2015-03-15,0.03301599087750984
2015-04-01,0.030270021343110187
2015-04-15,0.030976430976430436
2015-05-01,0.02930347550780943
2015-05-15,0.028212163998188267
2015-06-01,0.02873950772834588
2015-06-15,0.02866722250802689
2015-07-01,0.02760146948169817
2015-07-15,0.02718856930653657
2015-08-01,0.02643121265874182
2015-08-15,0.02532537292404058
2015-09-01,0.025287457210567466
2015-09-15,0.025090392108681803
2015-10-01,0.024730384665763605
2015-10-15,0.02487284401908929
2015-11-01,0.022672948349326427
2015-11-15,0.02162414840848692
2015-12-01,0.020026207348402325
2015-12-15,0.022571283402656794
2016-01-01,0.024761871893980825
2016-01-15,0.02750790927820801
2016-02-01,0.029356297093649397
2016-02-15,0.02798953726488973
2016-03-01,0.027131949394919808
2016-03-15,0.024892608375690184
2016-04-01,0.02598530107018493
2016-04-15,0.024846161779366716
2016-05-01,0.025324220876281167
2016-05-15,0.02660897502331916
2016-06-01,0.025487101198023776
2016-06-15,0.025281528618483318
2016-07-01,0.027161599889733434
2016-07-15,0.02593523507841744
2016-08-01,0.027968841352271623
2016-08-15,0.026580669540872348
2016-09-01,0.02880721849825818
2016-09-15,0.030571797923068855
2016-10-01,0.03089128823063292
2016-10-15,0.03037267820964562
2016-11-01,0.03294209305082729
2016-11-15,0.033156240202683485
2016-12-01,0.03478672425013274
2016-12-15,0.03244008017382316
2017-01-01,0.04777981713169521
2017-01-15,0.04658791549910268
2017-02-01,0.04709120417621726
2017-02-15,0.05020297133291485
2017-03-01,0.05287231373860779
2017-03-15,0.054178390428401
2017-04-01,0.05623418622966203
2017-04-15,0.06010214093436361
2017-05-01,0.06165838038257432
2017-05-15,0.061630870958786055
2017-06-01,0.06299623200107618
2017-06-15,0.06326846416497145
2017-07-01,0.06282498574256135
2017-07-15,0.06593839932207302
2017-08-01,0.06588268749843129
2017-08-15,0.06737888281896964
2017-09-01,0.06528757821861264
2017-09-15,0.061664091445280844
2017-10-01,0.06298978275964706
2017-10-15,0.06443218056542355
2017-11-01,0.06594739948842387
2017-11-15,0.06673501189206932
2017-12-01,0.06694054901704605
2017-12-15,0.06851069383493424
2018-01-01,0.055090840424592225
2018-01-15,0.055824989779313494
2018-02-01,0.054472967250705606
2018-02-15,0.052322013500913256
2018-03-01,0.051734133886095046
2018-03-15,0.04897829874861448
2018-04-01,0.04692631077972553
2018-04-15,0.04410112803961597
2018-05-01,0.044591902339129685
2018-05-15,0.04554063156226529
2018-06-01,0.04536103682369852
2018-06-15,0.04758401948919899
2018-07-01,0.048482170334656294
2018-07-15,0.04774648552492833
2018-08-01,0.048106327469043864
2018-08-15,0.04999136212937105
2018-09-01,0.048752705003827446
2018-09-15,0.051659896244943715
2018-10-01,0.04935218862759694
2018-10-15,0.0487396099067845
2018-11-01,0.04560796677434209
2018-11-15,0.04871996555621316
2018-12-01,0.05004543170561804
2018-12-15,0.04658043590115524
2019-01-01,0.04523915768630271
2019-01-15,0.04208794588151288
2019-02-01,0.038917269000841026
2019-02-15,0.03989024371771732
2019-03-01,0.03949930754302411
2019-03-15,0.04059203467125694
2019-04-01,0.043839885442395365
2019-04-15,0.044431349885217575
2019-05-01,0.044323088028570545
2019-05-15,0.041312712555516606
2019-06-01,0.040008340965342004
2019-06-15,0.03893591875873015
2019-07-01,0.03842006517599805
2019-07-15,0.0371999999999999
2019-08-01,0.03287723109733598
2019-08-15,0.030365358054868175
2019-09-01,0.02986169632677349
2019-09-15,0.03007824106170154
2019-10-01,0.030067474253245408
2019-10-15,0.03032243446393923
2019-11-01,0.031008890455489047
2019-11-15,0.028495310959960163
2019-12-01,0.026336985317664485
2019-12-15,0.030225648594065513
2020-01-01,0.03184132680277396
2020-01-15,0.03291566452013339
2020-02-01,0.03521051558601673
2020-02-15,0.03869122636936506
2020-03-01,0.037122274331576666
2020-03-15,0.027864434936302862
2020-04-01,0.02081139312663649
2020-04-15,0.022131669917537344
2020-05-01,0.028251815980629535
2020-05-15,0.028503332816617544
2020-06-01,0.03167837248728511
2020-06-15,0.03499946794617537
2020-07-01,0.03585968703571507
2020-07-15,0.036608175858079406
2020-08-01,0.0398969529727331
2020-08-15,0.041071583555936986
2020-09-01,0.04096190687062595
2020-09-15,0.03932427625063695
2020-10-01,0.04085424248228309
2020-10-15,0.040875060954038256
2020-11-01,0.03429282329366834
2020-11-15,0.03233611340411602
2020-12-01,0.03219462382874916
2020-12-15,0.030809104189246428
2021-01-01,0.03334962589765755
2021-01-15,0.03735000845022807
2021-02-01,0.03844855395926339
2021-02-15,0.03675530375859837
2021-03-01,0.04115464225110488
2021-03-15,0.052235440040593106
2021-04-01,0.06054611707917279
2021-04-15,0.06115971054471259
2021-05-01,0.057965281113717015
2021-05-15,0.059901279225305526
2021-06-01,0.06017183905347667
2021-06-15,0.05739735117907108
2021-07-01,0.05752018701511585
2021-07-15,0.05860468577062239
2021-08-01,0.055828237935737546
2021-08-15,0.0560135610804402
2021-09-01,0.05872452188066424
2021-09-15,0.061269045394414245
2021-10-01,0.061222236534604235
2021-10-15,0.06355753155371024
2021-11-01,0.070461849233312
2021-11-15,0.07704892418268217
2021-12-01,0.07449985343690457
2021-12-15,0.0725949494395377
2022-01-01,0.07125964197351187
2022-01-15,0.07014590347923688
2022-02-01,0.07221680393006791
2022-02-15,0.07337120427803634
2022-03-01,0.07286778665329363
2022-03-15,0.07619149677177384
2022-04-01,0.07720522614500402
2022-04-15,0.07645466847090665
2022-05-01,0.07582731635224049
2022-05-15,0.07722388616831233
2022-06-01,0.07883758624660109
2022-06-15,0.0809054909309479
2022-07-01,0.08156974644860715
2022-07-15,0.08144581700609743
2022-08-01,0.08619962388175129
2022-08-15,0.08770821820478414
2022-09-01,0.08756835135654528
2022-09-15,0.0864278242677825
2022-10-01,0.085330327726721
2022-10-15,0.08282878883409195
2022-11-01,0.08135764770465936
2022-11-15,0.07460062807209189
2022-12-01,0.0777145974885125
2022-12-15,0.0786351160134342
2023-01-01,0.07935807081599733
2023-01-15,0.07884364903496466
2023-02-01,0.07756057709314157
2023-02-15,0.07483078781169028
2023-03-01,0.07124911314218929
2023-03-15,0.06575224249666012
2023-04-01,0.06235139143186186
2023-04-15,0.06270468755168879
2023-05-01,0.06001423393303429
2023-05-15,0.056696863191591174
2023-06-01,0.05176348888378057
2023-06-15,0.04934374616674164
2023-07-01,0.04792808344665289
2023-07-15,0.04778694917457438
2023-08-01,0.04673834777473029
2023-08-15,0.04603958000677433
2023-09-01,0.04438304673632798
2023-09-15,0.04469851967745808
2023-10-01,0.04265789011199694
2023-10-15,0.042473937353933566
2023-11-01,0.04319063370059251
2023-11-15,0.043279386306243284
2023-12-01,0.04462216315843581
2023-12-15,0.048593714190881654
2024-01-01,0.048963151766890034
2024-01-15,0.04871585813289858
2024-02-01,0.04452798924512691
2024-02-15,0.04347995723794584
